rhino	0	4.9	0.3	0	31	1	106	Noun	NN	13717
rhythm	0	3.07	1.12	0	28	1	556	Noun	NN	127463
ribbon	0	4.89	0.42	0	28	1	258	Noun	NN	58380
rice	0	4.86	0.59	0	28	1	769	Noun	NN	156932
richness	0	2.04	0.87	1	27	0.96	15	Noun	NN	31264
rider	0	4.07	1.21	0	28	1	393	Noun	NN	159706
ridge	0	4.48	0.77	1	32	0.97	361	Noun	NN	75602
righteousness	0	1.67	1.06	0	30	1	89	Noun	NN	58672
rigidity	0	2.38	1.31	1	25	0.96	11	Noun	NN	13876
rigor	0	3.36	1.31	0	28	1	44	Noun	NN	17294
ringing	0	3.86	1.35	0	28	1	899	Noun	NN	17516
rink	0	4.56	0.89	1	28	0.96	109	Noun	NN	14971
rioting	0	3.79	1.26	1	30	0.97	26	Noun	NN	11648
rite	0	2.54	1.37	2	30	0.93	74	Noun	NN	55142
rivalry	0	2.14	1.13	0	29	1	54	Noun	NN	37663
river	0	4.89	0.32	0	27	1	2829	Noun	NN	542138
road	0	4.75	0.8	0	28	1	5709	Noun	NN	1646912
roadblock	0	4.71	0.6	0	28	1	101	Noun	NN	12829
roadside	0	4.22	1.19	0	27	1	52	Noun	NN	36077
roadway	0	4.67	0.68	0	27	1	11	Noun	NN	26004
robber	0	4.31	1.07	0	29	1	239	Noun	NN	28523
robbery	0	3.93	1.19	0	29	1	1175	Noun	NN	52274
robot	0	4.65	0.8	0	26	1	621	Noun	NN	129165
rocker	0	4.31	1.17	0	29	1	64	Noun	NN	27702
rod	0	4.43	1.22	0	30	1	547	Noun	NN	132075
rodent	0	4.7	0.61	0	27	1	92	Noun	NN	23294
rogue	0	2.32	1.38	1	26	0.96	190	Noun	NN	42505
role	0	2.19	1.27	0	26	1	929	Noun	NN	1942800
roller	0	4.66	0.61	0	29	1	293	Noun	NN	60460
rollout	0	2.5	1.18	2	26	0.92	5	Noun	NN	13983
romance	0	2.19	1.3	0	27	1	792	Noun	NN	127548
romanticism	0	1.46	0.71	2	28	0.93	10	Noun	NN	10411
roof	0	4.79	0.5	0	28	1	1818	Noun	NN	331046
roofing	0	4.66	0.86	0	29	1	13	Noun	NN	17344
rooftop	0	4.86	0.44	0	29	1	81	Noun	NN	28153
rookie	0	2.83	1.47	0	29	1	252	Noun	NN	31042
room	0	4.79	0.41	0	29	1	22415	Noun	NN	2516491
roommate	0	4.52	0.91	0	29	1	581	Noun	NN	25142
rope	0	4.93	0.26	0	29	1	1158	Noun	NN	123757
rose	0	4.9	0.41	0	29	1	2704	Noun	NN	65551
roster	0	3.76	1.57	0	29	1	110	Noun	NN	47352
rotation	0	3.32	1.56	0	28	1	149	Noun	NN	91047
rotor	0	3.84	1.34	2	27	0.93	24	Noun	NN	21345
roundup	0	3.26	1.32	0	27	1	58	Noun	NN	12946
route	0	3.88	1.39	0	24	1	1089	Noun	NN	640567
router	0	4.19	1.33	1	28	0.96	15	Noun	NN	68653
row	0	3.93	1.25	0	28	1	1343	Noun	NN	334603
rowing	0	3.6	1.47	0	25	1	65	Noun	NN	19613
royalty	0	3.11	1.31	0	27	1	200	Noun	NN	56990
rubble	0	4.56	0.89	0	27	1	89	Noun	NN	28918
rubric	0	3.22	1.35	4	27	0.85	2	Noun	NN	14259
rudder	0	4.72	0.59	0	29	1	198	Noun	NN	12156
rug	0	4.79	0.77	0	29	1	531	Noun	NN	41438
rugby	0	4.33	1.24	0	27	1	44	Noun	NN	72113
ruler	0	4.66	0.9	0	29	1	162	Noun	NN	111375
ruling	0	2.32	1.35	3	28	0.89	209	Noun	NN	213532
runner	0	4.86	0.35	0	29	1	253	Noun	NN	129744
runoff	0	3.89	1.26	0	28	1	10	Noun	NN	24832
runway	0	4.6	0.81	0	30	1	279	Noun	NN	50210
rupee	0	4.68	1.11	4	29	0.86	2	Noun	NN	11032
rye	0	4.74	0.81	0	27	1	212	Noun	NN	10963
sacrament	0	3	1.44	2	29	0.93	28	Noun	NN	33170
sadness	0	1.82	1.06	0	28	1	244	Noun	NN	52811
safari	0	4.14	1.24	0	28	1	106	Noun	NN	22680
safety	0	2.37	1.31	0	27	1	1649	Noun	NN	898042
saga	0	2.19	1.2	1	27	0.96	40	Noun	NN	37879
sage	0	4.54	0.84	0	28	1	89	Noun	NN	37754
sailor	0	4.86	0.59	0	28	1	632	Noun	NN	60292
sake	0	2.74	1.68	1	28	0.96	3272	Noun	NN	210725
salad	0	4.97	0.19	0	29	1	868	Noun	NN	109250
salary	0	3.69	1.37	0	29	1	548	Noun	NN	273839
sale	0	3.37	1.3	0	30	1	1295	Noun	NN	1358381
salesman	0	4.81	0.79	0	27	1	532	Noun	NN	36282
saliva	0	4.89	0.32	0	27	1	135	Noun	NN	14113
salmon	0	4.81	0.63	0	26	1	334	Noun	NN	69969
salon	0	4.73	0.74	0	30	1	234	Noun	NN	45349
saloon	0	4.68	0.85	0	25	1	262	Noun	NN	30337
salsa	0	4.7	0.72	0	27	1	109	Noun	NN	16000
salt	0	4.89	0.32	0	27	1	995	Noun	NN	241609
salvation	0	2.07	1.36	0	29	1	256	Noun	NN	116995
sampler	0	3.72	1.16	0	29	1	16	Noun	NN	10429
sampling	0	2.74	1.26	0	27	1	37	Noun	NN	59382
sanctity	0	1.35	0.69	1	27	0.96	84	Noun	NN	16794
sanctuary	0	3.64	1.16	0	28	1	220	Noun	NN	56944
sandal	0	4.68	0.77	0	28	1	11	Noun	NN	19935
sandbox	0	4.86	0.45	0	28	1	54	Noun	NN	11445
sandstone	0	4.74	0.53	2	29	0.93	16	Noun	NN	27032
sanitation	0	3.6	1.43	0	30	1	60	Noun	NN	27512
sanity	0	1.85	1.23	0	27	1	139	Noun	NN	29281
sarcasm	0	1.63	0.93	0	30	1	146	Noun	NN	19106
sardine	0	5	0	0	25	1	46	Noun	NN	11055
sash	0	4.67	0.88	2	29	0.93	58	Noun	NN	16150
satin	0	4.57	0.94	0	30	1	133	Noun	NN	15464
satire	0	1.96	1	0	28	1	33	Noun	NN	34124
satisfaction	0	1.9	1.21	1	30	0.97	355	Noun	NN	173981
saturation	0	2.72	1.49	0	29	1	28	Noun	NN	23764
sauce	0	4.75	0.59	0	28	1	795	Noun	NN	137877
saucepan	0	4.67	0.78	0	27	1	8	Noun	NN	18558
saucer	0	4.79	0.62	0	29	1	140	Noun	NN	15989
sauna	0	4.68	0.86	0	28	1	69	Noun	NN	24755
sausage	0	4.88	0.33	0	25	1	397	Noun	NN	55187
saver	0	2.27	1.28	0	30	1	31	Noun	NN	31269
savings	0	3.32	1.39	0	28	1	384	Noun	NN	18775
savior	0	3.04	1.63	1	25	0.96	173	Noun	NN	16939
sax	0	4.64	0.87	0	28	1	64	Noun	NN	12445
saxophone	0	5	0	0	27	1	86	Noun	NN	12939
scaffolding	0	4.83	0.53	0	30	1	12	Noun	NN	14016
scandal	0	2.13	1.36	0	30	1	414	Noun	NN	114916
scanner	0	4.79	0.41	0	29	1	150	Noun	NN	66304
scapegoat	0	2.52	1.25	0	27	1	56	Noun	NN	15032
scarcity	0	2.07	1.07	0	29	1	8	Noun	NN	26826
scenario	0	2.62	1.29	0	29	1	319	Noun	NN	291045
scene	0	3.93	1.33	0	27	1	3807	Noun	NN	923399
scenery	0	3.38	1.42	0	26	1	193	Noun	NN	78392
scheme	0	2.41	1.19	0	27	1	370	Noun	NN	890394
schizophrenia	0	2.33	1.49	0	27	1	69	Noun	NN	28099
scholar	0	3.5	1.48	0	26	1	186	Noun	NN	267797
scholarship	0	2.96	1.46	0	25	1	507	Noun	NN	190385
school	0	4.79	0.57	0	28	1	16989	Noun	NN	4202648
schoolboy	0	4.5	0.96	0	28	1	67	Noun	NN	14826
schoolgirl	0	4.66	0.72	0	29	1	96	Noun	NN	10188
schooling	0	3.07	1.44	0	30	1	73	Noun	NN	46137
science	0	2.79	1.48	8	5879	1	1900	Noun	NN	1283303
scientist	0	4.24	1.2	0	25	1	621	Noun	NN	633860
scissors	0	4.85	0.61	0	26	1	341	Noun	NN	16783
sclerosis	0	3.68	1.31	3	28	0.89	13	Noun	NN	17338
scone	0	4.85	0.61	1	27	0.96	25	Noun	NN	11056
scooter	0	4.96	0.19	0	27	1	139	Noun	NN	29887
scope	0	3.74	1.43	0	27	1	286	Noun	NN	282212
scorer	0	3.45	1.5	1	30	0.97	21	Noun	NN	25723
scorpion	0	4.84	0.8	0	25	1	136	Noun	NN	11834
scrapbook	0	4.76	0.83	0	29	1	61	Noun	NN	12686
screening	0	3.11	1.34	0	27	1	173	Noun	NN	128828
screenplay	0	4.41	0.93	1	28	0.96	133	Noun	NN	34000
screenwriter	0	4.28	1.21	1	26	0.96	28	Noun	NN	18588
screwdriver	0	4.9	0.31	0	29	1	128	Noun	NN	17711
scripture	0	3.86	1.41	0	29	1	69	Noun	NN	101832
scrutiny	0	2.26	1.13	0	27	1	58	Noun	NN	109323
scuba	0	4.23	0.82	1	27	0.96	78	Noun	NN	14135
sculptor	0	4.09	1.24	1	24	0.96	46	Noun	NN	24230
sculpture	0	4.79	0.5	0	28	1	159	Noun	NN	104154
scum	0	3.9	1.16	0	30	1	505	Noun	NN	24364
sea	0	4.79	0.49	0	29	1	3052	Noun	NN	655403
seafood	0	4.83	0.38	0	29	1	103	Noun	NN	42282
seafront	0	4.45	0.83	1	30	0.97	3	Noun	NN	13985
sealant	0	4.08	1.23	0	26	1	12	Noun	NN	10379
seaman	0	4.42	0.95	0	26	1	86	Noun	NN	13708
searcher	0	3.93	1.11	0	30	1	17	Noun	NN	11530
seaside	0	4.46	0.79	0	28	1	33	Noun	NN	35755
season	0	3.32	1.25	0	28	1	1605	Noun	NN	1412789
seasoning	0	4.67	0.66	0	30	1	27	Noun	NN	14319
seatbelt	0	4.79	0.77	1	30	0.97	47	Noun	NN	12963
seating	0	4.29	1.18	0	28	1	109	Noun	NN	66008
seawater	0	4.41	1.18	0	29	1	23	Noun	NN	12315
seaweed	0	4.89	0.42	0	28	1	88	Noun	NN	14738
secession	0	1.85	1.01	2	28	0.93	1	Noun	NN	11741
secrecy	0	2	1.22	1	26	0.96	177	Noun	NN	45438
secretariat	0	3.67	1.3	3	30	0.9	5	Noun	NN	12980
secretary	0	4.54	0.79	0	28	1	1694	Noun	NN	213894
secretion	0	3.52	1.25	0	27	1	13	Noun	NN	18656
sect	0	3.52	1.18	0	29	1	37	Noun	NN	48675
section	0	3.24	1.21	0	29	1	1394	Noun	NN	1654692
sector	0	3.41	1.18	0	29	1	360	Noun	NN	982685
security	0	2.82	1.44	0	28	1	4810	Noun	NN	1294212
sedan	0	4.72	0.84	0	29	1	90	Noun	NN	12109
sediment	0	4	1.41	1	30	0.97	21	Noun	NN	60598
seduction	0	2.21	1.23	0	28	1	50	Noun	NN	11222
seedling	0	4.56	0.89	2	29	0.93	5	Noun	NN	32794
seeker	0	3.44	1.25	0	27	1	47	Noun	NN	68664
segmentation	0	3.32	1.42	1	29	0.97	1	Noun	NN	12890
segregation	0	2.65	1.35	0	26	1	43	Noun	NN	34363
seizure	0	3.79	1.37	0	28	1	190	Noun	NN	68840
selection	0	2.34	1.14	0	29	1	232	Noun	NN	558959
selector	0	2.92	1.35	2	28	0.93	3	Noun	NN	25254
selfishness	0	1.97	1.05	0	29	1	40	Noun	NN	19307
seller	0	3.57	1.53	1	29	0.97	112	Noun	NN	149624
semantics	0	1.7	0.95	1	31	0.97	39	Noun	NN	38244
semblance	0	2	1.11	2	29	0.93	22	Noun	NN	14490
semen	0	4.79	0.77	0	29	1	201	Noun	NN	14295
semester	0	3.07	1.41	0	30	1	354	Noun	NN	113358
semi	0	2.74	1.63	2	29	0.93	119	Noun	NN	47373
semiconductor	0	4.28	1.25	2	31	0.94	1	Noun	NN	21360
seminar	0	3.48	1.33	0	29	1	217	Noun	NN	173092
senate	0	3.81	1.39	0	26	1	331	Noun	NN	22933
senator	0	4.59	0.73	0	29	1	1691	Noun	NN	85303
sender	0	3.82	1.25	0	28	1	38	Noun	NN	31746
seniority	0	2.34	1.32	0	29	1	55	Noun	NN	10104
sensation	0	2.87	1.5	0	31	1	249	Noun	NN	102156
sensibility	0	1.52	0.94	1	28	0.96	25	Noun	NN	43080
sensitivity	0	1.77	1.14	0	30	1	148	Noun	NN	128263
sensor	0	3.96	1.26	0	27	1	115	Noun	NN	210613
sentencing	0	2.79	1.29	2	30	0.93	70	Noun	NN	37777
sentiment	0	2.1	1.35	0	29	1	162	Noun	NN	121488
sentinel	0	3.67	1.24	3	30	0.9	27	Noun	NN	15702
separation	0	2.96	1.43	0	27	1	248	Noun	NN	143941
sequel	0	2.86	1.6	0	29	1	90	Noun	NN	73618
sequence	0	3.1	1.26	0	29	1	428	Noun	NN	355402
sequestration	0	2.5	1.48	3	29	0.9	1	Noun	NN	14845
serenity	0	1.62	1.08	0	29	1	91	Noun	NN	11892
sergeant	0	4.7	0.54	0	27	1	3210	Noun	NN	26147
series	0	2.92	1.26	0	25	1	1028	Noun	NN	1478322
seriousness	0	1.5	0.82	0	30	1	64	Noun	NN	37768
sermon	0	3.34	1.49	0	29	1	139	Noun	NN	62438
serotonin	0	3.69	1.49	1	30	0.97	16	Noun	NN	13362
serpent	0	4.97	0.19	0	29	1	99	Noun	NN	32292
serum	0	4.27	1.17	0	30	1	191	Noun	NN	36260
servant	0	4.64	0.64	0	25	1	619	Noun	NN	202704
server	0	4.55	0.91	0	29	1	200	Noun	NN	555309
service	0	2.21	1.26	0	29	1	4076	Noun	NN	5296724
serviceman	0	4.57	0.69	0	28	1	8	Noun	NN	17085
servitude	0	2.32	1.36	2	30	0.93	34	Noun	NN	14348
session	0	2.58	1.39	0	26	1	678	Noun	NN	756567
setback	0	1.97	1.13	0	30	1	78	Noun	NN	34282
settlement	0	3.07	1.39	0	29	1	322	Noun	NN	301010
settler	0	4.11	1.15	0	27	1	4	Noun	NN	70448
setup	0	3.5	1.43	0	28	1	440	Noun	NN	148442
severity	0	1.76	1.09	0	29	1	30	Noun	NN	63023
sewage	0	4.52	0.99	0	29	1	60	Noun	NN	35364
sewer	0	4.46	0.96	0	28	1	240	Noun	NN	39547
sewing	0	4.4	0.97	0	30	1	198	Noun	NN	29954
sex	0	4.1	0.94	0	29	1	7761	Noun	NN	694260
sexism	0	1.61	0.92	1	29	0.97	9	Noun	NN	24347
sexuality	0	2.61	1.34	0	28	1	158	Noun	NN	89041
shack	0	4.93	0.27	0	27	1	288	Noun	NN	15331
shading	0	3.33	1.32	0	30	1	16	Noun	NN	13069
shaker	0	4.11	1.26	0	28	1	81	Noun	NN	11470
shale	0	3.84	1.52	2	27	0.93	9	Noun	NN	27333
shaman	0	4.08	0.95	3	28	0.89	128	Noun	NN	14652
shard	0	4.21	1.32	2	26	0.92	37	Noun	NN	13055
shareholder	0	3.72	1.33	0	29	1	27	Noun	NN	136640
shark	0	4.93	0.37	0	30	1	764	Noun	NN	72269
sharpness	0	2.69	1.34	0	29	1	12	Noun	NN	15508
sheep	0	4.9	0.41	0	29	1	685	Noun	NN	148385
sheet	0	4.93	0.26	0	28	1	592	Noun	NN	380386
shelf	0	4.96	0.19	0	27	1	355	Noun	NN	169059
shellfish	0	4.53	0.97	0	30	1	50	Noun	NN	14545
shenanigan	0	2.36	1.25	0	25	1	3	Noun	NN	11113
sheriff	0	4.5	0.86	0	30	1	3115	Noun	NN	45070
shilling	0	4.46	0.98	3	27	0.89	75	Noun	NN	29316
shipment	0	4.48	0.75	0	27	1	322	Noun	NN	52141
shipping	0	3.59	1.05	0	27	1	322	Noun	NN	83123
shipyard	0	4.79	0.66	0	24	1	43	Noun	NN	12456
shirt	0	4.94	0.38	1	6069	1	2365	Noun	NN	190788
shoe	0	4.97	0.18	0	30	1	1550	Noun	NN	313192
shooter	0	4.14	1.04	0	28	1	499	Noun	NN	52750
shopkeeper	0	4.43	1.01	0	30	1	20	Noun	NN	15220
shopper	0	4.44	1.12	0	27	1	33	Noun	NN	57003
shopping	0	3.44	1.37	0	27	1	1530	Noun	NN	329217
shoreline	0	4.87	0.35	0	30	1	28	Noun	NN	24404
shortage	0	2.46	1.32	0	28	1	134	Noun	NN	124929
shortcoming	0	2.17	1.17	0	29	1	5	Noun	NN	43808
shortcut	0	3.2	1.42	0	30	1	201	Noun	NN	43794
shortfall	0	2.22	1.48	1	28	0.96	4	Noun	NN	37797
shorthand	0	3.57	1.5	1	29	0.97	51	Noun	NN	17223
shot	0	4.44	0.89	0	27	1	11599	Noun	NN	668296
showdown	0	3.21	1.21	0	29	1	64	Noun	NN	15918
showroom	0	4.54	0.92	1	29	0.97	32	Noun	NN	27459
shrimp	0	4.8	0.76	0	30	1	444	Noun	NN	40789
shrine	0	4.47	0.98	0	32	1	151	Noun	NN	39630
shrub	0	4.92	0.27	1	27	0.96	14	Noun	NN	51506
shutdown	0	3.85	1.26	0	26	1	75	Noun	NN	33197
sibling	0	4.37	0.89	0	30	1	49	Noun	NN	79172
sickness	0	3.45	1.4	0	29	1	405	Noun	NN	68726
side	0	3.68	1.33	0	28	1	10247	Noun	NN	2865795
sidebar	0	3.21	1.41	1	25	0.96	47	Noun	NN	22725
sidekick	0	3.24	1.46	0	29	1	137	Noun	NN	12813
sidewalk	0	4.96	0.19	0	27	1	279	Noun	NN	44325
siege	0	3.18	1.25	0	28	1	118	Noun	NN	44318
sighting	0	3.14	1.27	0	29	1	79	Noun	NN	30286
sightseeing	0	3.11	1.58	0	27	1	75	Noun	NN	14449
signatory	0	2.65	1.44	2	28	0.93	5	Noun	NN	21341
signature	0	4.43	1.14	0	28	1	622	Noun	NN	202695
significance	0	1.68	1.16	0	28	1	178	Noun	NN	211756
signifier	0	2.42	1.35	3	27	0.89	1	Noun	NN	10085
silica	0	4.22	1.12	1	28	0.96	10	Noun	NN	10867
silicon	0	4.68	0.67	0	28	1	87	Noun	NN	29664
silicone	0	4.33	1.14	1	28	0.96	40	Noun	NN	19290
silk	0	4.7	0.82	0	27	1	499	Noun	NN	63311
sill	0	4.59	0.89	2	29	0.93	23	Noun	NN	15901
silo	0	4.3	1.26	0	30	1	48	Noun	NN	15207
similarity	0	1.9	0.98	0	29	1	36	Noun	NN	115674
simplicity	0	1.96	1.34	0	27	1	69	Noun	NN	82386
simplification	0	1.86	1.03	0	29	1	1	Noun	NN	16833
simulation	0	3.03	1.48	0	29	1	115	Noun	NN	150176
simulator	0	3.89	1.17	0	28	1	40	Noun	NN	29236
sincerity	0	1.97	1.18	0	29	1	102	Noun	NN	26161
singer	0	4.62	0.86	0	29	1	800	Noun	NN	204093
singularity	0	2.08	1.23	2	28	0.93	65	Noun	NN	16478
sinner	0	3.07	1.54	0	28	1	126	Noun	NN	62820
sinus	0	4.27	1.14	0	30	1	89	Noun	NN	16945
sir	0	3.1	1.52	0	29	1	49188	Noun	NN	95916
siren	0	4.45	1.24	0	29	1	334	Noun	NN	25772
sis	0	3.75	1.29	3	27	0.89	400	Noun	NN	10917
sitcom	0	3.83	1.26	0	29	1	78	Noun	NN	21990
site	0	4.56	0.89	0	27	1	980	Noun	NN	3629657
sitter	0	3.89	1.42	0	27	1	80	Noun	NN	13699
situation	0	2.03	1.15	0	29	1	4207	Noun	NN	1529311
skater	0	4.65	0.56	0	26	1	97	Noun	NN	11881
skeleton	0	4.97	0.19	0	29	1	261	Noun	NN	54677
skepticism	0	2.14	1.32	1	23	0.96	36	Noun	NN	34839
skier	0	4.32	1.16	0	28	1	24	Noun	NN	17566
skiing	0	4.42	1.17	0	26	1	212	Noun	NN	39338
skill	0	2.17	1.29	0	30	1	404	Noun	NN	1422618
skillet	0	4.73	0.72	0	26	1	62	Noun	NN	16368
skin	0	4.79	0.5	0	28	1	2246	Noun	NN	571744
skull	0	4.83	0.75	0	30	1	750	Noun	NN	73083
sky	0	4.45	1.12	0	29	1	2285	Noun	NN	344376
skyline	0	4.43	0.92	0	28	1	34	Noun	NN	17413
skyscraper	0	4.76	0.83	0	29	1	40	Noun	NN	16305
slab	0	4.29	0.9	0	28	1	94	Noun	NN	44890
slave	0	4.38	0.9	0	29	1	940	Noun	NN	239207
slavery	0	3.11	1.42	0	27	1	207	Noun	NN	117197
sleeper	0	3.4	1.16	0	30	1	105	Noun	NN	23282
slime	0	4.48	0.83	0	29	1	141	Noun	NN	11538
slipper	0	4.86	0.44	0	29	1	113	Noun	NN	18670
slogan	0	3.03	1.43	0	29	1	127	Noun	NN	65483
slowdown	0	2.5	1.44	1	25	0.96	15	Noun	NN	20356
sludge	0	4.23	0.94	0	30	1	24	Noun	NN	16600
slut	0	3.19	1.36	0	27	1	579	Noun	NN	11568
smallpox	0	4.25	1.08	1	29	0.97	75	Noun	NN	12482
smoker	0	4.59	0.73	0	29	1	116	Noun	NN	64116
smoothie	0	4.62	0.8	0	26	1	37	Noun	NN	16318
smuggler	0	4.31	1.12	0	26	1	62	Noun	NN	14718
snail	0	4.93	0.27	0	27	1	90	Noun	NN	41327
snapshot	0	4.68	0.63	0	25	1	53	Noun	NN	50839
sniper	0	4.55	0.87	0	29	1	222	Noun	NN	26929
snippet	0	3.3	1.41	0	27	1	5	Noun	NN	31850
snob	0	2.7	1.44	0	27	1	111	Noun	NN	10751
snowfall	0	4.66	0.55	0	29	1	20	Noun	NN	12510
snowflake	0	4.76	0.6	0	25	1	60	Noun	NN	10538
soap	0	4.93	0.26	0	29	1	775	Noun	NN	95459
soccer	0	4.76	0.58	0	29	1	640	Noun	NN	73310
socialism	0	2.21	1.18	0	29	1	29	Noun	NN	89561
socialization	0	1.79	0.92	0	28	1	10	Noun	NN	11402
society	0	2.54	1.48	0	26	1	1679	Noun	NN	1325576
sociologist	0	3.96	1.26	0	28	1	7	Noun	NN	23228
sociology	0	1.79	1.11	0	29	1	22	Noun	NN	67116
socket	0	4.32	1.22	0	28	1	82	Noun	NN	87422
sod	0	4.62	0.77	1	25	0.96	94	Noun	NN	21806
soda	0	4.97	0.19	0	29	1	1012	Noun	NN	50740
sodium	0	4.21	1.29	0	29	1	126	Noun	NN	49447
sofa	0	4.9	0.4	0	30	1	299	Noun	NN	70765
softball	0	4.89	0.31	0	28	1	115	Noun	NN	13598
software	0	4.08	1.29	0	25	1	430	Noun	NN	1099744
soil	0	4.87	0.43	0	30	1	397	Noun	NN	389053
soldier	0	4.72	0.59	0	29	1	1985	Noun	NN	482548
solicitation	0	2.96	1.43	0	28	1	45	Noun	NN	16216
solicitor	0	3.92	1.38	2	28	0.93	45	Noun	NN	154940
solidarity	0	1.9	0.98	0	29	1	40	Noun	NN	74625
solitude	0	2.07	1.27	1	28	0.96	102	Noun	NN	23686
soloist	0	3.92	1.29	2	27	0.93	10	Noun	NN	21501
solstice	0	3.1	1.4	0	29	1	16	Noun	NN	11830
solution	0	2.61	1.45	0	28	1	807	Noun	NN	1298902
solver	0	3	1.39	1	29	0.97	14	Noun	NN	10323
son	0	4.14	1.27	0	28	1	20949	Noun	NN	1123890
sonata	0	3.7	1.44	3	30	0.9	32	Noun	NN	11788
song	0	4.46	0.95	0	26	1	4778	Noun	NN	1130049
songwriter	0	4.33	0.92	0	27	1	50	Noun	NN	36710
sonnet	0	3.9	1.29	0	29	1	39	Noun	NN	13005
sophistication	0	1.92	1.04	0	25	1	49	Noun	NN	27675
sophomore	0	3.45	1.35	0	29	1	146	Noun	NN	39001
soprano	0	4.11	1.31	0	28	1	135	Noun	NN	16764
soul	0	1.86	1.33	0	29	1	3925	Noun	NN	526028
soundtrack	0	4.34	0.97	1	30	0.97	48	Noun	NN	69950
soup	0	4.72	0.75	0	29	1	1285	Noun	NN	107702
source	0	2.96	1.48	0	27	1	1437	Noun	NN	1809998
souvenir	0	4.45	0.99	0	29	1	240	Noun	NN	28173
sovereignty	0	2.76	1.48	1	30	0.97	29	Noun	NN	72590
spa	0	4.67	0.92	0	24	1	239	Noun	NN	73996
space	0	3.54	1.48	0	28	1	3369	Noun	NN	1809161
spacecraft	0	4.8	0.55	0	30	1	115	Noun	NN	54208
spacer	0	3.68	1.57	4	29	0.86	5	Noun	NN	11683
spaceship	0	4.48	0.99	0	29	1	188	Noun	NN	17873
spacing	0	3.15	1.41	1	28	0.96	28	Noun	NN	25276
spade	0	4.46	1.07	0	26	1	118	Noun	NN	23710
spaghetti	0	5	0	0	29	1	302	Noun	NN	16724
spam	0	4.18	1.16	1	29	0.97	59	Noun	NN	93798
spasm	0	4.07	1.11	1	28	0.96	56	Noun	NN	15163
speaker	0	4.69	0.76	0	29	1	352	Noun	NN	457751
spec	0	2.9	1.41	2	23	0.91	44	Noun	NN	95744
specialization	0	2.57	1.45	0	30	1	3	Noun	NN	20272
specialty	0	2.43	1.26	0	28	1	272	Noun	NN	71346
species	0	3.36	1.47	0	28	1	696	Noun	NN	268939
specification	0	2.45	1.3	0	29	1	8	Noun	NN	192855
specificity	0	1.88	1.2	1	26	0.96	5	Noun	NN	24612
specimen	0	4.45	0.87	0	29	1	242	Noun	NN	105905
speck	0	4.46	0.9	2	28	0.93	95	Noun	NN	11181
spectacle	0	3.45	1.5	0	29	1	131	Noun	NN	61555
spectator	0	4.07	1.14	0	27	1	46	Noun	NN	65874
spectrum	0	2.97	1.64	0	29	1	110	Noun	NN	171365
speculation	0	2.15	1.43	0	27	1	118	Noun	NN	117506
speculator	0	3.41	1.42	1	28	0.96	5	Noun	NN	16752
speech	0	3.37	1.69	0	27	1	1940	Noun	NN	601825
spelling	0	3.63	1.33	0	27	1	256	Noun	NN	77112
sperm	0	4.82	0.61	0	28	1	318	Noun	NN	45030
sphere	0	4.44	0.93	0	27	1	126	Noun	NN	129082
spider	0	4.97	0.18	0	30	1	515	Noun	NN	70777
spinach	0	4.77	0.73	0	30	1	130	Noun	NN	23149
spindle	0	4.92	0.28	1	26	0.96	21	Noun	NN	19560
spine	0	4.88	0.44	0	25	1	293	Noun	NN	85699
spinner	0	3.83	1.23	1	30	0.97	45	Noun	NN	14798
spire	0	4	1.48	2	25	0.92	5	Noun	NN	13321
spirit	0	1.6	1.04	0	30	1	2517	Noun	NN	746384
spirituality	0	1.07	0.37	0	30	1	46	Noun	NN	49135
spleen	0	4.7	0.61	1	28	0.96	131	Noun	NN	11454
splendor	0	1.59	0.69	0	27	1	60	Noun	NN	12292
spoiler	0	2.93	1.51	0	29	1	11	Noun	NN	39069
spokesman	0	4.11	0.93	0	27	1	60	Noun	NN	146618
spokesperson	0	3.89	1.19	0	27	1	46	Noun	NN	52369
spokeswoman	0	4.55	0.83	0	29	1	3	Noun	NN	38243
sponsorship	0	2.6	1.3	0	30	1	22	Noun	NN	65971
spontaneity	0	1.7	1.14	1	28	0.96	42	Noun	NN	10491
spore	0	4.14	1.16	1	30	0.97	7	Noun	NN	23385
sportsman	0	4.44	0.89	0	27	1	35	Noun	NN	14598
spouse	0	3.85	1.32	0	27	1	97	Noun	NN	118236
spreadsheet	0	4.52	0.95	0	29	1	14	Noun	NN	56358
spree	0	2.92	1.44	0	25	1	109	Noun	NN	16660
springboard	0	4.24	1.3	0	25	1	4	Noun	NN	34029
sprinkler	0	4.89	0.32	1	28	0.96	47	Noun	NN	12190
sprite	0	3.86	1.35	0	28	1	33	Noun	NN	18233
squad	0	3.65	1.16	0	26	1	1096	Noun	NN	171922
squadron	0	3.48	1.42	0	27	1	224	Noun	NN	40992
squatter	0	3.67	1.12	0	30	1	12	Noun	NN	11770
squid	0	4.71	0.71	0	28	1	141	Noun	NN	15873
squirrel	0	4.89	0.42	0	28	1	279	Noun	NN	38289
stability	0	2.41	1.02	0	29	1	90	Noun	NN	190137
stabilization	0	2	1.44	0	27	1	7	Noun	NN	14455
stadium	0	4.79	0.57	0	28	1	312	Noun	NN	106080
staff	0	4.36	0.99	0	28	1	1632	Noun	NN	2056899
staffer	0	3.46	1.48	0	28	1	12	Noun	NN	25115
